champion_id,champion_kr,champion_en,title_kr,tags,slot,skill_kr,skill_en,cooldown,desc_kr
Sylas,사일러스,Sylas,해방된 자,Mage|Assassin,Q,사슬 후려치기,Chain Lash,10/9/8/7/6,사일러스가 사슬을 후려쳐 교차시키며 대상 지점에 있는 적에게 피해를 입히고 이동 속도를 늦춥니다. 잠시 후 사슬이 교차한 지점에서 마력이 폭발해 피해를 입힙니다.
Sylas,사일러스,Sylas,해방된 자,Mage|Assassin,W,국왕시해자,Kingslayer,12/10.5/9/7.5/6,사일러스가 마법의 힘으로 적에게 돌진해 피해를 입히며 적 챔피언을 공격하면 체력을 회복합니다.
Sylas,사일러스,Sylas,해방된 자,Mage|Assassin,E,도주 / 억압,Abscond / Abduct,13/12/11/10/9,사일러스가 지정한 위치로 돌진합니다. 스킬을 다시 사용하면 사슬을 던져 적중한 적 방향으로 이동합니다.
Sylas,사일러스,Sylas,해방된 자,Mage|Assassin,R,강탈,Hijack,80/55/30,사일러스가 적의 궁극기를 강탈해 자유롭게 사용합니다.
Syndra,신드라,Syndra,어둠의 여제,Mage,P,초월,Transcendent,-,신드라가 레벨을 올리고 적에게 피해를 입혀서 분노의 조각을 획득합니다. 분노의 조각은 스킬을 강화합니다. 어둠 구체: 신드라가 1번의 추가 충전량을 유지할 수 있습니다. 의지의 힘: 추가 고정 피해를 입힙니다. 적군 와해: 스킬 적용 범위 폭이 증가하고 모든 대상을 둔화시킵니다. 풀려난 힘: 체력이 낮은 대상을 처형합니다.
Syndra,신드라,Syndra,어둠의 여제,Mage,Q,어둠 구체,Dark Sphere,7,"신드라가 어둠 구체를 만들어내 마법 피해를 가합니다. 구체는 제자리에 유지되며, 신드라의 다른 스킬로 조종할 수도 있습니다."
Syndra,신드라,Syndra,어둠의 여제,Mage,W,의지의 힘,Force of Will,13/12/11/10/9,"신드라가 적 미니언 혹은 어둠 구체를 잡아서 던져 마법 피해를 입히고, 적의 이동 속도를 감소시킵니다."
Syndra,신드라,Syndra,어둠의 여제,Mage,E,적군 와해,Scatter the Weak,15,신드라가 어둠 구체와 적들을 뒤로 밀어내며 마법 피해를 입힙니다. 어둠 구체에 맞은 적은 기절합니다.
Syndra,신드라,Syndra,어둠의 여제,Mage,R,풀려난 힘,Unleashed Power,120/100/80,신드라가 적 챔피언 하나에게 어둠 구체를 모두 날려 집중 포격을 가합니다.
TahmKench,탐 켄치,Tahm Kench,강의 폭군,Tank|Support,P,절대 미각,An Acquired Taste,-,탐 켄치가 어마어마한 체구를 이용해 기본 공격 시 총 체력에 기반해 추가 피해를 입힙니다. 적 챔피언에게 피해를 입히면 이들에게 절대 미각 중첩이 쌓입니다. 중첩이 3번 쌓이면 집어삼키기 스킬을 사용하여 적 챔피언을 집어삼킬 수 있습니다.
TahmKench,탐 켄치,Tahm Kench,강의 폭군,Tank|Support,Q,혀 채찍,Tongue Lash,7/6.5/6/5.5/5,탐 켄치가 혀를 채찍처럼 휘둘러 처음 맞는 유닛에 피해를 입히고 속도를 늦춥니다. 적 챔피언에게 적중하면 자신의 체력을 회복합니다. 적 챔피언에게 절대 미각 중첩을 적용합니다. 해당 챔피언에게 절대 미각 중첩이 이미 3회 쌓였다면 챔피언은 기절하고 중첩이 소모됩니다.
TahmKench,탐 켄치,Tahm Kench,강의 폭군,Tank|Support,W,심연 잠수,Abyssal Dive,21/20/19/18/17,아래로 잠수한 후 지정한 장소에서 다시 나타나며 피해를 입히고 일정 지역에 있는 모든 적을 공중으로 띄웁니다.
TahmKench,탐 켄치,Tahm Kench,강의 폭군,Tank|Support,E,두꺼운 피부,Thick Skin,3,기본 지속 효과: 탐 켄치가 입은 피해량의 일부를 비축하고 전투에서 벗어났을 때 비축량에 비례하여 체력을 회복합니다. 사용 시: 비축한 모든 피해량을 일시적인 보호막으로 전환합니다.
TahmKench,탐 켄치,Tahm Kench,강의 폭군,Tank|Support,R,집어삼키기,Devour,0,탐 켄치가 몇 초 동안 챔피언을 집어삼키며 대상이 적이면 마법 피해를 입히고 아군이면 보호막을 부여합니다.
Taliyah,탈리야,Taliyah,바위술사,Mage|Support,P,바위타기,Rock Surfing,-,벽 근처에서 이동 속도가 상승합니다.
Taliyah,탈리야,Taliyah,바위술사,Mage|Support,Q,파편 난사,Threaded Volley,7/6/5/4/3,탈리야가 지정한 방향으로 바위 조각을 던집니다. 이 때 탈리야는 자유롭게 이동할 수 있으며 탈리야 아래의 땅이 다져집니다. 다져진 땅 위에서 파편 난사를 사용하면 다져진 땅이 사라지면서 적을 둔화하는 큰 바위를 던집니다.
Taliyah,탈리야,Taliyah,바위술사,Mage|Support,W,지각변동,Seismic Shove,14/12.5/11/9.5/8,탈리야가 특정 지점을 솟구치게 만들어 탈리야가 선택한 방향으로 적을 띄워 올립니다.
Taliyah,탈리야,Taliyah,바위술사,Mage|Support,E,대지의 파동,Unraveled Earth,14,적을 둔화시키는 바위밭을 만듭니다. 적이 그 위로 돌진하거나 밀려나면 바위가 폭발해 대상을 기절시킵니다.
Taliyah,탈리야,Taliyah,바위술사,Mage|Support,R,바위술사의 벽,Weaver's Wall,180/150/120,아주 긴 벽을 세웁니다. 탈리야는 이 벽을 타고 이동할 수 있습니다.
Talon,탈론,Talon,검의 그림자,Assassin,P,검의 최후,Blade's End,-,탈론이 챔피언이나 대형 몬스터에게 스킬을 사용하면 최대 3회까지 중첩되는 상처가 남습니다. 상처가 3회 중첩된 챔피언에게 기본 공격을 가하면 출혈을 일으켜 일정 시간 동안 큰 피해를 입힙니다.
Talon,탈론,Talon,검의 그림자,Assassin,Q,녹서스식 외교,Noxian Diplomacy,8/7.5/7/6.5/6,탈론이 대상 유닛을 찌릅니다. 근접 공격이 가능한 거리에서 사용하면 치명타가 적용됩니다. 근접 공격이 불가능한 거리에서 사용하면 대상에게 도약해서 찌릅니다. 이 스킬로 대상을 처치하면 체력을 약간 회복하고 재사용 대기시간을 일부 돌려받습니다.
Talon,탈론,Talon,검의 그림자,Assassin,W,갈퀴손,Rake,9/8.5/8/7.5/7,탈론이 부메랑 단검을 여러 개 던져 명중하는 적에게 물리 피해를 줍니다. 단검이 다시 돌아올 때 맞은 적은 추가 피해를 입고 둔화됩니다.
Talon,탈론,Talon,검의 그림자,Assassin,E,암살자의 길,Assassin's Path,0,탈론이 구조물이나 지형 위로 일정 거리를 도약해 넘습니다. 이 스킬 자체는 재사용 대기시간이 짧지만 한 번 넘은 지형은 상당 시간 동안 다시 넘을 수 없습니다.
Talon,탈론,Talon,검의 그림자,Assassin,R,그림자 공격,Shadow Assault,100/80/60,"탈론이 사방에 검을 던지면서 투명 상태가 되며 추가 이동 속도를 얻습니다. 투명 상태가 풀리면 검이 다시 탈론이 있는 곳으로 모여듭니다. 검이 움직일 때마다, 한 개 이상의 검에 맞은 적은 그림자 공격으로 물리 피해를 입습니다."
Taric,타릭,Taric,발로란의 방패,Support|Tank,P,담대함,Bravado,-,타릭이 스킬을 사용하면 다음 2회의 기본 공격에 추가 마법 피해가 적용되고 공격 속도가 빨라지며 스킬의 재사용 대기시간이 단축됩니다.
Taric,타릭,Taric,발로란의 방패,Support|Tank,Q,별빛 손길,Starlight's Touch,3,충전량을 모두 소모해 근처의 아군 챔피언을 회복시킵니다. 담대함으로 강화된 기본 공격 시 충전 대기시간이 줄어듭니다.
Taric,타릭,Taric,발로란의 방패,Support|Tank,W,수호의 고리,Bastion,15,수호의 고리로 연결된 아군 챔피언과 타릭의 방어력이 상승합니다. 연결된 아군 챔피언이 타릭 근처에 있는 동안 수호의 고리를 사용하면 연결된 아군에게 보호막을 씌웁니다. 타릭이 스킬을 사용하면 연결된 아군도 같은 스킬을 사용합니다.
Taric,타릭,Taric,발로란의 방패,Support|Tank,E,황홀한 강타,Dazzle,16/15/14/13/12,타릭이 천상의 별빛을 준비해 잠시 후 적에게 마법 피해를 입히고 기절시킵니다.
Taric,타릭,Taric,발로란의 방패,Support|Tank,R,우주의 광휘,Cosmic Radiance,180/150/120,잠시 후 근처의 아군 챔피언을 모두 우주의 에너지로 감싸 잠깐 동안 무적 상태로 만듭니다.
Teemo,티모,Teemo,날쌘 정찰병,Marksman|Mage,P,유격 전투,Guerrilla Warfare,-,티모가 아무 행동도 하지 않고 잠시 서 있으면 무기한 투명 상태가 됩니다. 수풀 속에서는 이동 중에도 투명 상태에 돌입해 유지할 수 있습니다. 투명 상태에서 벗어나면 기습공격 효과를 얻어 몇 초간 공격 속도가 증가합니다.
Teemo,티모,Teemo,날쌘 정찰병,Marksman|Mage,Q,실명 다트,Blinding Dart,7,강력한 독으로 적의 시야를 가리고 피해를 입힙니다. 지속시간 동안 대상을 실명시킵니다.
Teemo,티모,Teemo,날쌘 정찰병,Marksman|Mage,W,신속한 이동,Move Quick,14,티모의 이동 속도가 증가합니다. 포탑이나 적 챔피언에게 공격받으면 효과가 중단됩니다. 티모는 짧은 시간 공격당하지 않으면 다시 이동 속도 증가 효과를 얻을 수 있습니다.
Teemo,티모,Teemo,날쌘 정찰병,Marksman|Mage,E,맹독 다트,Toxic Shot,0,티모의 기본 공격 %i:OnHit% 적중 시 적은 중독되어 4초 동안 매초 피해를 입습니다. 기본 공격을 맞힐 때마다 독 피해도 같이 들어갑니다.
Teemo,티모,Teemo,날쌘 정찰병,Marksman|Mage,R,유독성 함정,Noxious Trap,0.25,티모가 가방에 있던 버섯을 사용하여 폭발성 독 함정을 던집니다. 적이 함정을 밟으면 독 구름이 퍼져 나와 몇 초에 걸쳐 적의 이동 속도를 늦추고 피해를 입힙니다. 버섯 위에 새 버섯을 던져서 튕기면 더 멀리까지 함정을 설치할 수 있습니다.
Thresh,쓰레쉬,Thresh,지옥의 간수,Support|Tank,P,지옥살이,Damnation,-,쓰레쉬는 근처에서 처치된 적의 영혼을 포획해 방어력과 주문력을 영구적으로 올릴 수 있습니다.
Thresh,쓰레쉬,Thresh,지옥의 간수,Support|Tank,Q,사형 선고,Death Sentence,19/16.5/14/11.5/9,쓰레쉬가 쇠사슬로 적을 묶어 자신 쪽으로 당겨옵니다. 스킬을 다시 사용하면 쓰레쉬가 적 쪽으로 당겨집니다.
Thresh,쓰레쉬,Thresh,지옥의 간수,Support|Tank,W,어둠의 통로,Dark Passage,21/20/19/18/17,쓰레쉬가 랜턴을 던져 근처의 아군 챔피언들을 피해로부터 보호합니다. 아군이 랜턴을 클릭하면 쓰레쉬에게 질주할 수 있습니다.
Thresh,쓰레쉬,Thresh,지옥의 간수,Support|Tank,E,사슬 채찍,Flay,13/12.25/11.5/10.75/10,"쓰레쉬가 공격하기 위한 힘을 모아, 다음 공격까지 대기시간이 길수록 더 큰 피해를 가합니다. 활성화하면 쇠사슬을 휘둘러 맞은 적들을 휘두른 방향으로 밀어냅니다."
Thresh,쓰레쉬,Thresh,지옥의 간수,Support|Tank,R,영혼 감옥,The Box,120/100/80,벽으로 된 감옥이 부서지면 둔화를 일으키며 피해를 입힙니다.
Tristana,트리스타나,Tristana,요들 사수,Marksman|Assassin,P,정조준,Draw a Bead,-,레벨이 올라갈수록 공격 사거리도 올라갑니다.
Tristana,트리스타나,Tristana,요들 사수,Marksman|Assassin,Q,속사,Rapid Fire,20/19/18/17/16,트리스타나가 짧은 시간 동안 공격 속도를 높이며 빠르게 탄환을 발사합니다.
Tristana,트리스타나,Tristana,요들 사수,Marksman|Assassin,W,로켓 점프,Rocket Jump,22/20/18/16/14,트리스타나가 땅에 대포를 쏴 추진력을 얻어 먼 곳으로 이동합니다. 착륙한 지점 근처의 적 유닛에게 피해를 주며 잠깐 동안 이동 속도를 느리게 합니다.
Tristana,트리스타나,Tristana,요들 사수,Marksman|Assassin,E,폭발 화약,Explosive Charge,16/15.5/15/14.5/14,"트리스타나가 적을 처치할 때마다 대포알이 조각 조각 터지면서 주변 적에게 피해를 입힙니다. 스킬을 활성화하면 대상 적에게 폭탄을 부착하여, 잠시 후 터지면서 주위 유닛들에게도 피해를 입힙니다."
Tristana,트리스타나,Tristana,요들 사수,Marksman|Assassin,R,대구경 탄환,Buster Shot,100,트리스타나가 무기에 거대한 대포알을 장착하여 적 유닛에게 발사합니다. 이 스킬은 마법 피해를 입히고 적을 뒤로 밀어냅니다. 대상에게 폭발 화약이 붙어 있을 경우 폭발 범위가 두 배로 늘어납니다.
Trundle,트런들,Trundle,트롤 왕,Fighter|Tank,P,헌납,King's Tribute,-,트런들은 근처에서 적 유닛이 쓰러질 때마다 죽은 유닛의 최대 체력의 일정 비율만큼 체력이 회복됩니다.
Trundle,트런들,Trundle,트롤 왕,Fighter|Tank,Q,깨물기,Chomp,3.5,트런들이 상대를 물어뜯어 피해를 입히고 잠깐 둔화 효과를 주며 적의 공격력을 약간 흡수합니다.
Trundle,트런들,Trundle,트롤 왕,Fighter|Tank,W,얼음 왕국,Frozen Domain,18/17/16/15/14,"트런들이 목표 지점을 자기 왕국으로 바꿔, 해당 지역에 있는 동안 공격 속도와 이동 속도가 증가하고 모든 시전자로부터 오는 치유 효과가 증가합니다."
Trundle,트런들,Trundle,트롤 왕,Fighter|Tank,E,얼음 기둥,Pillar of Ice,21/19.5/18/16.5/15,트런들이 목표 지점에 지나갈 수 없는 얼음 돌기둥을 생성합니다. 얼음 기둥 주변을 지나가는 모든 적 유닛의 이동 속도가 낮아집니다.
Trundle,트런들,Trundle,트롤 왕,Fighter|Tank,R,진압,Subjugate,120/100/80,"트런들이 대상에게서 일정 비율의 체력과 방어력 및 마법 저항력을 즉시 훔칩니다. 다음 4초 동안 훔친 체력, 방어력, 마법 저항력이 두 배로 증가합니다."
Tryndamere,트린다미어,Tryndamere,야만전사 왕,Fighter|Assassin,P,격노,Battle Fury,-,"트린다미어가 일반 공격, 치명타 공격 그리고 마지막 일격을 날릴 때마다 분노를 획득합니다. 분노는 트린다미어의 치명타 확률을 높이며 피의 갈망을 사용하면 소모됩니다."
Tryndamere,트린다미어,Tryndamere,야만전사 왕,Fighter|Assassin,Q,피의 갈망,Bloodlust,12,트린다미어는 전투의 스릴에 희열을 느낍니다. 트린다미어의 체력이 낮으면 낮을수록 공격력이 상승합니다. 피의 갈망 스킬 사용 시 트린다미어는 분노 수치를 소모하여 체력을 회복할 수 있습니다.
Tryndamere,트린다미어,Tryndamere,야만전사 왕,Fighter|Assassin,W,조롱의 외침,Mocking Shout,14,트린다미어가 모욕적인 외침으로 주변 챔피언들의 공격력을 낮춥니다. 트린다미어에게서 등을 돌린 챔피언들은 이동 속도 역시 느려집니다.
Tryndamere,트린다미어,Tryndamere,야만전사 왕,Fighter|Assassin,E,회전 베기,Spinning Slash,12/11/10/9/8,트린다미어가 공격 경로에 있는 적 유닛을 칼로 베어 피해를 입힙니다.
Tryndamere,트린다미어,Tryndamere,야만전사 왕,Fighter|Assassin,R,불사의 분노,Undying Rage,120/100/80,전투를 향한 트린다미어의 욕망이 너무나도 강해 죽을 수 없는 몸이 됩니다.
TwistedFate,트위스티드 페이트,Twisted Fate,카드의 달인,Mage|Marksman,P,사기 주사위,Loaded Dice,-,트위스티드 페이트는 유닛을 하나 처치할 때마다 '행운'의 주사위를 굴려 1에서 6까지의 골드를 추가로 얻습니다.
TwistedFate,트위스티드 페이트,Twisted Fate,카드의 달인,Mage|Marksman,Q,와일드 카드,Wild Cards,6/5.75/5.5/5.25/5,트위스티드 페이트는 카드 세 장을 던져 지나가는 카드에 맞은 각 적 유닛에게 피해를 입힙니다.
TwistedFate,트위스티드 페이트,Twisted Fate,카드의 달인,Mage|Marksman,W,카드 뽑기,Pick a Card,6,트위스티드 페이트가 카드 더미에서 다음 공격에 쓸 마법 카드를 한 장 골라 공격 시 추가 효과를 부여합니다.
TwistedFate,트위스티드 페이트,Twisted Fate,카드의 달인,Mage|Marksman,E,속임수 덱,Stacked Deck,0,4번째 공격마다 트위스티드 페이트가 추가 피해를 입힙니다. 또한 공격 속도가 증가합니다.
TwistedFate,트위스티드 페이트,Twisted Fate,카드의 달인,Mage|Marksman,R,운명,Destiny,170/140/110,"트위스티드 페이트가 적의 미래를 점치면서 모든 적 챔피언의 위치를 탐지해내고, 어디든지 이동할 수 있는 관문 스킬을 1.5초 동안 사용할 수 있게 됩니다."
Twitch,트위치,Twitch,역병 쥐,Marksman|Assassin,P,맹독,Deadly Venom,-,트위치의 기본 공격 %i:OnHit% 적중 시 대상을 중독시켜 초당 고정 피해를 입힙니다.
Twitch,트위치,Twitch,역병 쥐,Marksman|Assassin,Q,매복,Ambush,16,트위치의 이동 속도가 빨라지고 짧은 시간 동안 위장 상태가 됩니다. 위장 효과가 끝나면 잠시 공격 속도가 증가합니다. 맹독에 걸린 적 챔피언이 죽으면 매복의 재사용 대기시간이 초기화됩니다.
Twitch,트위치,Twitch,역병 쥐,Marksman|Assassin,W,독약 병,Venom Cask,13/12/11/10/9,"트위치가 명중하면 폭발하는 독약 병을 던져, 범위 내 대상들에게 둔화 효과를 부여하고 맹독을 적용합니다."
Twitch,트위치,Twitch,역병 쥐,Marksman|Assassin,E,오염,Contaminate,12/11/10/9/8,트위치가 역병을 퍼뜨려 중독된 적들에게 더 큰 피해를 줍니다.
Twitch,트위치,Twitch,역병 쥐,Marksman|Assassin,R,무차별 난사,Spray and Pray,90,"트위치가 석궁의 위력을 최대한으로 끌어올려 멀리로 관통 화살들을 발사하며, 경로상의 모든 적을 꿰뚫습니다."
Udyr,우디르,Udyr,정령 주술사,Fighter|Tank,P,가교,Bridge Between,-,"네 가지 기본 스킬로 여러 태세를 오갈 수 있습니다. 재사용 대기 중인 스킬을 재사용하면 재사용 대기 시간을 초기화하고 궁극의 효과를 부여합니다. 또한, 스킬 사용 후 다음 기본 공격 2회의 공격 속도가 증가합니다."
Udyr,우디르,Udyr,정령 주술사,Fighter|Tank,Q,야생 발톱,Wilding Claw,6,공격 속도가 증가하고 다음 두 차례 기본 공격으로 추가 물리 피해를 입힙니다. 재사용 시: 공격 속도가 더 많이 증가하고 다음 두 차례 기본 공격으로 번개를 일으켜 대상을 타격합니다.
Udyr,우디르,Udyr,정령 주술사,Fighter|Tank,W,강철 갑옷,Iron Mantle,6,보호막을 얻고 다음 두 차례의 기본 공격을 통해 체력을 회복합니다. 재사용 시: 강화된 보호막을 얻은 후 몇 초에 걸쳐 최대 체력에 비례해 체력을 회복합니다.
Udyr,우디르,Udyr,정령 주술사,Fighter|Tank,E,불길 쇄도,Blazing Stampede,6,이동 속도가 증가합니다. 이 태세를 취한 후 적에게 처음 기본 공격을 가할 때마다 대상을 기절시킵니다. 재사용 시: 몇 초간 이동 속도가 더 많이 증가하고 이동 불가 효과에 면역이 됩니다.
Udyr,우디르,Udyr,정령 주술사,Fighter|Tank,R,날개 돋친 폭풍,Wingborne Storm,6,얼음 폭풍으로 자신을 감싸 주변 적들에게 피해를 입히고 둔화시킵니다. 재사용 시: 적을 쫓아가며 추가 피해를 입히는 폭풍을 풀어놓습니다.
Urgot,우르곳,Urgot,살상 병기,Fighter|Tank,P,화염의 메아리,Echoing Flames,-,우르곳은 기본 공격과 심판의 원으로 다리에서 불꽃을 발사해 물리 피해를 입힙니다.
Urgot,우르곳,Urgot,살상 병기,Fighter|Tank,Q,부식성 폭약,Corrosive Charge,10/9.5/9/8.5/8,부식성 폭약을 지정한 위치에 발사하여 물리 피해를 입히고 적중당한 적을 둔화시킵니다.
Urgot,우르곳,Urgot,살상 병기,Fighter|Tank,W,심판의 원,Purge,12/9/6/3/0,"우르곳이 둔화된 상태로 주변 적을 사격합니다. 우르곳은 최근 다른 스킬을 적중시킨 적 챔피언을 우선 공격하며, 화염의 메아리를 발동시킬 수 있습니다."
Urgot,우르곳,Urgot,살상 병기,Fighter|Tank,E,경멸,Disdain,16/15.5/15/14.5/14,우르곳이 한 방향으로 돌진하며 자신에게 보호막을 씌우고 챔피언이 아닌 대상을 밀어냅니다. 적 챔피언과 충돌하면 우르곳이 멈추고 적 챔피언을 자신의 뒤로 던집니다.
Urgot,우르곳,Urgot,살상 병기,Fighter|Tank,R,불사의 공포,Fear Beyond Death,100/85/70,우르곳이 마공학 송곳 섬광탄을 발사하여 섬광탄이 처음 적중한 적 챔피언에게 꽂힙니다. 해당 챔피언의 체력이 일정 수준 이하로 떨어지면 우르곳이 그를 약자라고 판단하여 처형할 수 있습니다.
Varus,바루스,Varus,응징의 화살,Marksman|Mage,P,죽지 않는 복수심,Living Vengeance,-,적을 처치하거나 어시스트를 올리면 잠시 바루스의 공격력과 주문력이 상승합니다. 대상이 챔피언인 경우 공격력과 주문력이 더 큰 폭으로 상승합니다.
Varus,바루스,Varus,응징의 화살,Marksman|Mage,Q,꿰뚫는 화살,Piercing Arrow,16/15/14/13/12,"바루스가 조준한 다음 강화된 화살을 발사하면, 조준한 시간에 비례하여 사거리와 피해량이 늘어납니다."
Varus,바루스,Varus,응징의 화살,Marksman|Mage,W,역병 화살,Blighted Quiver,40,기본 지속 효과: 바루스의 기본 공격이 추가 마법 피해를 입히고 역병을 붙입니다. 바루스가 이 대상을 다른 스킬로 공격하면 역병이 폭발하며 대상의 최대 체력에 비례한 마법 피해를 입힙니다. 사용 시: 다음번 꿰뚫는 화살이 강화됩니다.
Varus,바루스,Varus,응징의 화살,Marksman|Mage,E,퍼붓는 화살,Hail of Arrows,18/16/14/12/10,바루스가 화살을 비처럼 쏟아부어 물리 피해를 주고 지면을 오염시킵니다. 오염된 지면은 적의 이동 속도를 늦추며 자신에 대한 체력 회복 및 재생 효과를 감소시킵니다.
Varus,바루스,Varus,응징의 화살,Marksman|Mage,R,부패의 사슬,Chain of Corruption,100/80/60,바루스가 부패의 촉수를 발사하여 처음 맞은 적 챔피언의 이동을 차단합니다. 촉수는 주변의 감염되지 않은 챔피언들에게 계속 뻗어 나가 닿은 적들을 모두 이동 불가 상태로 만듭니다.
Vayne,베인,Vayne,어둠 사냥꾼,Marksman|Assassin,P,어둠 사냥꾼,Night Hunter,-,베인이 악당을 무자비하게 사냥합니다. 근처 적 챔피언에게 접근할 때 이동 속도가 증가합니다.
Vayne,베인,Vayne,어둠 사냥꾼,Marksman|Assassin,Q,구르기,Tumble,6/5/4/3/2,베인이 구르기를 하며 다음 공격 대상을 신중하게 선택합니다. 베인의 다음 공격은 추가 피해를 입힙니다.
Vayne,베인,Vayne,어둠 사냥꾼,Marksman|Assassin,W,은화살,Silver Bolts,0,베인이 사악한 존재에게만 피해를 주는 특수 금속이 달린 볼트를 사용합니다. 같은 대상에게 세 번째 공격 또는 스킬이 명중하면 대상 최대 체력에 비례한 고정 피해를 추가로 입힙니다.
Vayne,베인,Vayne,어둠 사냥꾼,Marksman|Assassin,E,선고,Condemn,20/18/16/14/12,베인이 등에서 커다란 석궁을 뽑아 거대한 볼트를 발사하여 대상을 뒤로 날려보내고 대상에게 피해를 줍니다. 지형과 부딪힌 대상은 지형에 꽂힌 채 추가 피해를 받고 기절합니다.
Vayne,베인,Vayne,어둠 사냥꾼,Marksman|Assassin,R,결전의 시간,Final Hour,100/85/70,격렬한 전투에 대비한 베인이 공격력을 높이고 구르기 시 투명 상태가 되며 구르기의 재사용 대기시간이 줄어듭니다. 어둠 사냥꾼의 이동 속도 증가량이 더 늘어납니다.
Veigar,베이가,Veigar,악의 작은 지배자,Mage,P,극악무도,Phenomenal Evil Power,-,룬테라에서 가장 강력한 악의 원천인 베이가는 점점 더 강해지고 있습니다. 적 챔피언에게 스킬을 적중시키거나 처치에 관여할 때마다 주문력이 영구적으로 증가합니다.
Veigar,베이가,Veigar,악의 작은 지배자,Mage,Q,사악한 일격,Baleful Strike,6/5.5/5/4.5/4,베이가가 어둠의 에너지를 발사하여 처음 맞은 적 둘에게 마법 피해를 입힙니다. 이 스킬로 적 유닛을 처치하면 베이가의 주문력이 영구적으로 상승합니다.
Veigar,베이가,Veigar,악의 작은 지배자,Mage,W,암흑 물질,Dark Matter,0,베이가가 하늘에서 거대한 암흑 물질을 떨어뜨려 마법 피해를 입힙니다. 극악 중첩이 쌓이면 암흑 물질의 재사용 대기시간이 감소합니다.
Veigar,베이가,Veigar,악의 작은 지배자,Mage,E,사건의 지평선,Event Horizon,20/18.5/17/15.5/14,베이가가 공간의 가장자리를 왜곡해 지나가는 적을 기절시키는 감옥을 생성합니다.
Veigar,베이가,Veigar,악의 작은 지배자,Mage,R,태초의 폭발,Primordial Burst,120/90/60,적 챔피언을 맞춰 매우 큰 마법 피해를 입힙니다. 피해량은 대상의 잃은 체력에 비례해 증가합니다.
Velkoz,벨코즈,Vel'Koz,공허의 눈,Mage|Support,P,유기물 분해,Organic Deconstruction,-,벨코즈가 스킬을 적중시키면 대상에게 유기물 분해 중첩이 쌓입니다. 3회 중첩 시 대상은 큰 고정 피해를 입습니다.
Velkoz,벨코즈,Vel'Koz,공허의 눈,Mage|Support,Q,플라즈마 분열,Plasma Fission,7,벨코즈가 플라즈마 광선을 발사하고 나서 스킬을 재사용하거나 적에게 맞으면 광선이 둘로 갈라집니다. 이 광선은 적중 시 둔화를 적용하고 피해를 입힙니다.
Velkoz,벨코즈,Vel'Koz,공허의 눈,Mage|Support,W,공허 균열,Void Rift,1.5,"벨코즈가 공허로 통하는 균열을 열어 최초 피해를 입힌 다음, 잠시 시간이 지난 후 두 번째 폭발로 피해를 가합니다."
Velkoz,벨코즈,Vel'Koz,공허의 눈,Mage|Support,E,지각 붕괴,Tectonic Disruption,12/11.5/11/10.5/10,"벨코즈가 일정 범위를 폭발시켜 적을 띄우고, 가까이 있는 적들은 약간 멀리 밀어냅니다."
Velkoz,벨코즈,Vel'Koz,공허의 눈,Mage|Support,R,생물 분해 광선,Life Form Disintegration Ray,100/90/80,"벨코즈가 정신을 집중하고 광선을 발사하면, 광선이 2.5초 동안 커서 위치를 따라가며 마법 피해를 입히고 적을 둔화시킵니다. 유기물 분해 연구가 완료된 적 챔피언은 마법 피해 대신 고정 피해를 입습니다."
Vex,벡스,Vex,우울주의자,Mage,P,파멸과 우울,Doom 'n Gloom,-,벡스가 주기적으로 강화 상태가 되어 다음 기본 스킬로 적 챔피언을 공포에 빠뜨리고 돌진을 방해합니다. 주변 적이 돌진할 때마다 벡스가 적에게 표식을 남깁니다. 표식을 소모해 추가 피해를 입힐 수 있으며 강화 상태의 재사용 대기시간이 감소합니다.
Vex,벡스,Vex,우울주의자,Mage,Q,안개 화살,Mistral Bolt,8/7/6/5/4,피해를 입히는 화살을 발사합니다. 화살은 날아가는 동안 속도가 빨라집니다.
Vex,벡스,Vex,우울주의자,Mage,W,거리 두기,Personal Space,16/15/14/13/12,보호막을 얻고 주변 적에게 피해를 입힙니다.
Vex,벡스,Vex,우울주의자,Mage,E,커지는 어둠,Looming Darkness,12,피해를 입히고 둔화시키는 영역을 소환하며 적에게 우울을 적용합니다.
Vex,벡스,Vex,우울주의자,Mage,R,그림자 파동,Shadow Surge,140/120/100,적 챔피언에게 표식을 남기는 발사체를 날립니다. 재사용하면 벡스가 대상에게 돌진하여 피해를 입힙니다.
Vi,바이,Vi,필트오버의 집행자,Fighter|Assassin,P,폭발 보호막,Blast Shield,-,바이는 시간이 흐르면 보호막이 1회 충전됩니다. 이 보호막은 적을 스킬로 적중시키면 활성화됩니다.
Vi,바이,Vi,필트오버의 집행자,Fighter|Assassin,Q,금고 부수기,Vault Breaker,12/10.5/9/7.5/6,"바이가 건틀릿을 충전하여, 두꺼운 금고도 뚫을 위력의 타격을 가하며 전방으로 돌진합니다. 부딪힌 적들은 뒤로 밀려나고, 찌그러뜨리기가 중첩됩니다."
Vi,바이,Vi,필트오버의 집행자,Fighter|Assassin,W,찌그러뜨리기,Denting Blows,0,바이의 주먹이 적의 방어구를 찌그러뜨려 추가 피해를 가하며 공격 속도가 상승합니다.
