hero_id,hero_kr,hero_en,attr,ability_id,skill_kr,skill_en,kind,cooldown,desc_kr,scepter_kr,shard_kr
nevermore,그림자 마귀,Shadow Fiend,agi,nevermore_requiem,영혼의 진혼곡,Requiem of Souls,ability,120/110/100,구속한 최대 20개의 영혼을 악마의 에너지와 함께 방사형으로 방출합니다. 영혼을 방출할 때 그림자 마귀 가까이에 있는 유닛은 다수의 공격파에 피해를 받습니다. 영혼의 진혼곡에 피해를 받은 유닛은 공포에 휩싸이며 공격파 타격마다 0.6초 동안 이동 속도와 마법 저항력이 최대 2.15까지 감소합니다. 영혼 거두기로 구속한 영혼 하나당 공격파를 내뿜습니다. 그림자 마귀가 사망하면 영혼의 진혼곡은 쿨다운 시간과 관계없이 즉시 시전됩니다.,쿨다운이 감소하고 영혼의 진혼곡이 그림자 마귀에게 되돌아옵니다. 되돌아온 공격파는 준 피해만큼 그림자 마귀를 치유합니다.,
nevermore,그림자 마귀,Shadow Fiend,agi,nevermore_necromastery,영혼 거두기,Necromastery,innate,-,"그림자 마귀가 처치한 유닛에게서 영혼을 훔치고, 영혼당 1의 보너스 공격력을 얻습니다. 영웅 처치 시 영혼 4개가 부여됩니다. 그림자 마귀가 죽으면, 결속된 영혼 30%가 해방됩니다.",최대 영혼 수가 증가합니다.,
shadow_shaman,그림자 주술사,Shadow Shaman,int,shadow_shaman_ether_shock,에테르 충격,Ether Shock,ability,14/12/10/8,전방에 원뿔 형태로 에테르 에너지를 방출하여 다수 적을 공격합니다.,,
shadow_shaman,그림자 주술사,Shadow Shaman,int,shadow_shaman_voodoo,주술,Hex,ability,24/20/16/12,적 유닛을 무해한 동물로 바꿔 놓습니다. 변이된 중에는 공격하거나 능력을 사용하지 못합니다.,,
shadow_shaman,그림자 주술사,Shadow Shaman,int,shadow_shaman_shackles,족쇄,Shackles,ability,14/13/12/11,"집중 기술 - 적 유닛을 마법으로 구속하여 이동하거나 공격하지 못하게 하고, 지속하여 생명의 기운을 빨아들입니다.","시전 범위가 증가합니다. 0.9초마다, 족쇄에 걸린 유닛이 방사형으로 에테르 충격을 발산해 대상으로부터 600 안에 있는 다른 유닛 모두를 타격하여 에테르 충격으로 주는 일반 피해의 100% 만큼 피해를 줍니다. 이제 족쇄를 그림자 주술사로부터 2000 유닛 거리 안에 머무는 아군과 대규모 뱀 와드에 시전할 수 있습니다. 아군 유닛은 족쇄로 무력화하지 않습니다.",
shadow_shaman,그림자 주술사,Shadow Shaman,int,shadow_shaman_fowl_play,닭장 대소동,Fowl Play,innate,120,"그림자 주술사가 치명 피해를 받으면, 강한 해제가 적용되면서 이동 속도가 증가한 체력 1의 닭으로 살아남습니다. 짧은 지속시간 동안 받는 피해가 0으로 감소하고 닭이 추가로 생성되어 적을 정신없게 합니다. 그림자 주술사가 부활하면 쿨다운이 초기화됩니다. 해제 유형: 강한 해제",,"받는 피해가 감소하는 시간이 1초로 늘어납니다. 닭장 대소동이 발동하면, 그림자 주술사가 0.1초 동안 무적 상태가 됩니다. 제어할 수 없으며 %ally_voodoo_duration%초 동안 지속하는 닭 %chicken_illusions%마리가 추가로 생성됩니다. 이제 그림자 주술사가 변신하고 있는 동안 아이템을 사용할 수 있습니다."
shadow_shaman,그림자 주술사,Shadow Shaman,int,shadow_shaman_urnaconda,항아리구렁이,Urnaconda,shard,50,"대상 위치에 뱀 항아리를 던져, 효과 범위 안의 모든 적에게 피해를 주고 대형 뱀 와드를 생성합니다. 생성된 대형 뱀 와드는 기본 뱀 와드 피해와 체력의 4배에 해당하는 피해와 체력을 보유하고, 15초 동안 지속합니다.",,
shadow_shaman,그림자 주술사,Shadow Shaman,int,shadow_shaman_mass_serpent_ward,대규모 뱀 와드,Mass Serpent Ward,ability,110/105/100,10마리 뱀 와드를 소환해 적 유닛과 구조물을 공격합니다. 소환된 뱀 와드는 마법에 면역입니다. 크립은 뱀 와드에 절반의 피해를 줍니다.,,항아리구렁이 능력으로 상급 와드를 생성할 수 있습니다.
silencer,침묵술사,Silencer,int,silencer_curse_of_the_silent,신비의 저주,Arcane Curse,ability,22/20/18/16,"대상 지역에 저주를 내려 적에게 피해를 주고, 이동 속도를 늦추며 지속 피해를 받게 합니다. 저주에 걸린 적이 주문을 시전할 때마다, 지속시간이 증가합니다. 대상이 침묵에 걸려 있는 동안은 지속시간이 진행되지 않습니다.",,
silencer,침묵술사,Silencer,int,silencer_glaives_of_wisdom,지혜의 날,Glaives of Wisdom,ability,-,"침묵술사가 무기에 자신의 지혜를 부여하여, 타격할 때마다 대상의 지능을 훔치고 지능에 비례하는 추가 피해를 줍니다.",,지혜의 날이 450 범위 안의 무작위 적에게 1번 튕기고 훔치는 지능이 증가합니다.
silencer,침묵술사,Silencer,int,silencer_last_word,최후의 한마디,Last Word,ability,22/18/14/10,대상에게 저주를 걸어 해당 대상에 대한 시야를 얻습니다. 대상이 주문을 시전하거나 효과의 지속시간이 다하면 피해를 주고 침묵에 빠뜨립니다. 침묵술사와 대상의 지능 차이에 비례하여 추가 피해를 줍니다.,,
silencer,침묵술사,Silencer,int,silencer_brain_drain,침묵 속 고통,Suffer In Silence,innate,-,"침묵술사가 침묵에 걸린 대상에게서 받는 피해가 감소하고 대상에게 주는 피해가 증가합니다. 적 영웅이 침묵술사로부터 925 범위 안에서 죽거나 죽는 시점에 침묵술사의 약화 효과에 걸려 있다면, 침묵술사가 영구적으로 지능을 1 훔칩니다. 희생자가 침묵 당한 상태라면, 1의 지능을 추가로 훔칩니다.",,처치당 훔치는 지능이 증가합니다.
silencer,침묵술사,Silencer,int,silencer_global_silence,광역 침묵,Global Silence,ability,120,침묵술사가 모든 소리를 막아 지도상의 모든 적 영웅과 유닛이 주문을 외지 못하게 합니다.,광역 침묵 시 지속시간 동안 영웅에게 신비의 저주가 적용됩니다.,
skywrath_mage,하늘분노 마법사,Skywrath Mage,int,skywrath_mage_arcane_bolt,신비의 광선,Arcane Bolt,ability,5/4/3/2,하늘분노 마법사가 느리게 움직이는 신비의 마법 광선을 날려 보내 적 유닛에게 자신의 지능에 비례한 피해를 줍니다.,,"하늘분노 마법사가 신비의 광선을 시전하면, 2줄기가 생성됩니다. 광선 한 줄기는 원래 대상을 겨냥하고, 다른 두 줄기는 원래 대상 주위 500의 범위에 있는 무작위 적을 대상으로 합니다. 영웅이 우선 대상이 됩니다."
skywrath_mage,하늘분노 마법사,Skywrath Mage,int,skywrath_mage_concussive_shot,충격탄,Concussive Shot,ability,15/14/13/12,주문의 범위 내에서 가장 가까이 있는 적을 원거리로 공격합니다. 타격 시 효과 범위 내에 피해를 주고 둔화를 적용합니다.,하늘분노 마법사가 충격탄을 시전하면 원 대상으로부터 500 범위 내의 다른 무작위 대상이 같은 능력의 타격을 받습니다. 영웅을 우선 공격합니다.,
skywrath_mage,하늘분노 마법사,Skywrath Mage,int,skywrath_mage_ancient_seal,고대 봉인,Ancient Seal,ability,14,하늘분노 마법사가 대상 유닛을 고대 룬으로 봉인합니다. 봉인된 대상은 침묵에 빠지고 마법 공격을 당하면 추가 피해를 받습니다.,"하늘분노 마법사가 고대 봉인을 시전할 때마다, 원 대상으로부터 500 범위 내의 다른 무작위 대상이 같은 능력으로 영향을 받습니다. 영웅을 우선 공격합니다.",
skywrath_mage,하늘분노 마법사,Skywrath Mage,int,skywrath_mage_shield_of_the_scion,하늘자손의 방패,Shield of the Scion,innate,-,"하늘분노 마법사가 능력으로 적 영웅에게 마법 피해를 줄 때마다, 소량의 마법 피해 방어막을 얻습니다. 각각의 강화 효과는 개별적으로 중첩됩니다.",,
skywrath_mage,하늘분노 마법사,Skywrath Mage,int,skywrath_mage_mystic_flare,비전 섬광,Mystic Flare,ability,55/35/15,궁극의 마법 능력을 사용하여 일정 범위 내의 적을 집중적으로 정밀 타격합니다. 범위 내에 있는 적 영웅에게 2초에 걸쳐 큰 피해를 줍니다. 전체 피해는 적 영웅의 수에 따라 균등하게 분배됩니다.,하늘분노 마법사가 비전 섬광을 시전하면 원 대상으로부터 500 범위 내의 다른 무작위 적 영웅의 위치에 또 다른 비전 섬광이 발사됩니다. 영웅을 우선 공격합니다.,
slardar,슬라다,Slardar,str,slardar_sprint,수호의 질주,Guardian Sprint,ability,33/28/23/18,슬라다가 미끄러지듯 움직여 상당히 빠른 속도로 이동하고 유닛을 통과합니다. 첫 2.5초 동안 둔화 저항력 100%를 얻습니다. 둔화 저항력은 남은 질주 지속시간 동안 서서히 사라집니다.,,
slardar,슬라다,Slardar,str,slardar_slithereen_crush,슬리더린 충격,Slithereen Crush,ability,8.5/8/7.5/7,바닥을 내려쳐 물웅덩이를 만들면서 근처에 있는 적 유닛에게 피해를 주고 기절시킵니다. 공격을 받은 적은 기절 직후 둔화 상태에 빠집니다.,슬리더린 충격으로 생기는 물웅덩이의 반경과 지속시간이 증가합니다.,슬리더린 충격이 영향받은 유닛에게 짧은 시간 동안 부식의 연무도 적용합니다.
slardar,슬라다,Slardar,str,slardar_bash,심해의 강타,Bash of the Deep,ability,-,"3회 공격 후, 다음 공격은 대상을 강타합니다.",,
slardar,슬라다,Slardar,str,slardar_seaborn_sentinel,해상 파수꾼,Seaborn Sentinel,innate,-,"슬라다가 웅덩이, 물길, 강에 있을 때 보너스 이동 속도, 체력 재생, 공격력, 방어력을 얻습니다.","웅덩이, 물길, 강에 있을 때 체력 재생, 방어력, 상태 저항력을 추가로 얻습니다. 웅덩이/물길 반경이 75%, 웅덩이/물길 지속시간이 5초 증가합니다.",
slardar,슬라다,Slardar,str,slardar_amplify_damage,부식의 연무,Corrosive Haze,ability,5,적의 방어력을 감소시켜 물리 피해가 증폭되게 하고 대상 유닛의 시야를 공유합니다. 공유된 시야는 진실의 시야 효과를 지니며 투명 유닛을 볼 수 있습니다. 적 유닛은 뒤로 물길을 남깁니다.,,
slark,슬라크,Slark,agi,slark_dark_pact,어둠의 서약,Dark Pact,ability,9/8/7/6,슬라크가 짧은 지연시간 후 자신의 피를 희생하여 약화 효과를 대부분 정화하고 주위 적 유닛과 자신에게 피해를 줍니다. 슬라크는 30% 피해만 받습니다. 해제 유형: 강한 해제,,
slark,슬라크,Slark,agi,slark_pounce,뛰어들기,Pounce,ability,24/20/16/12,슬라크가 전방으로 뛰어올랐다가 처음 마주치는 적 영웅을 구속하고 능력 전환 중첩을 적용합니다. 해당 유닛은 슬라크가 착지한 위치에서 제한된 거리만 움직일 수 있습니다.,충전 수를 얻고 범위가 늘어납니다.,
slark,슬라크,Slark,agi,slark_saltwater_shiv,소금물 조악칼,Saltwater Shiv,ability,12/10.5/9/7.5,"슬라크가 소금기 묻은 조악칼로 대상을 베어, 해당 대상의 이동 속도, 체력 재생, 체력 회복의 일정 부분을 훔칩니다. 효과는 개별적으로 중첩됩니다.",,
slark,슬라크,Slark,agi,slark_depth_shroud,심연의 장막,Depth Shroud,shard,75,대상 위치에 구름을 생성합니다. 반경 안에 있는 모든 아군이 감춰지며 어둠의 춤에 영향을 받습니다.,,
slark,슬라크,Slark,agi,slark_essence_shift,능력 전환,Essence Shift,innate,-,슬라크가 공격 시 적 영웅에게서 생명의 정수를 훔쳐내고 각 능력치를 1씩 흡수하여 자신에게 적용되는 3의 보너스 민첩으로 바꿉니다. 영향받는 적 영웅을 처치하면 영구적으로 1의 민첩을 훔칩니다.,,
slark,슬라크,Slark,agi,slark_shadow_dance,어둠의 춤,Shadow Dance,ability,50/40/30,"적 팀에 보이지 않을 때, 슬라크가 지속하여 보너스 이동 속도와 체력 재생 효과를 얻습니다. 중립 유닛에게 피해를 받으면 이동 속도 및 체력 재생 보너스 지속 효과가 2초 동안 사라집니다. 활성화하면, 그림자 장막에 몸을 숨기며 탐지에 면역이 됩니다. 공격, 주문 시전, 아이템 사용 시에도 모습이 드러나지 않지만, 적이 그림자 장막 자체를 볼 수 있습니다.",,
snapfire,스냅파이어,Snapfire,all,snapfire_scatterblast,산탄포격,Scatterblast,ability,17/14/11/8,"스냅파이어가 넓게 포를 발사하여 부채꼴 범위에 있는 적에게 피해를 주고 둔화합니다. 초근접 사격 범위 안에 있는 적은 받는 피해가 25% 증가하고, 이동 둔화, 공격 둔화, 둔화 지속시간이 50% 증가합니다.",,
snapfire,스냅파이어,Snapfire,all,snapfire_firesnap_cookie,딱딱불 과자,Firesnap Cookie,ability,18/17/16/15,스냅파이어가 효력이 있는 과자를 모티머나 아군에게 먹여 짧은 거리를 껑충 뛰게 합니다. 껑충 뛰어 오른 유닛이 내려 앉으면 해당 구역에 있는 적은 기절하고 피해를 받습니다.,,"딱딱불 과자의 효력이 더 강해져, 대상을 치유하고 모티머의 입맞춤을 발사하여 착지 지점에 40%의 충격 피해를 줍니다."
snapfire,스냅파이어,Snapfire,all,snapfire_lil_shredder,갈기갈기포,Lil' Shredder,ability,24/20/16/12,"스냅파이어가 탈것에 부착된 회전포를 예열한 다음 빠르게 발사하여 5회 공격하며, 고정 피해와 더불어 공격력의 일정 비율을 추가로 가합니다. 공격마다 적의 방어력이 감소합니다. 지속시간 동안 보너스 공격 범위를 얻습니다.",,
snapfire,스냅파이어,Snapfire,all,snapfire_gobble_up,꿀꺽 삼키기,Gobble Up,scepter,40,모티머가 크립 또는 아군 영웅을 꿀꺽 삼겼다가 적에게 내뱉습니다. 삼킨 유닛은 모티머의 뱃속에 최대 0초 동안 머뭅니다.,,
snapfire,스냅파이어,Snapfire,all,snapfire_spit_creep,내뱉기,Spit Out,scepter,-,모티머가 입안에 있던 유닛을 뱉어내며 넓은 지역에 충격 피해와 기절 효과를 줍니다. 방울은 현재 모티머의 입맞춤 레벨에 따른 불침 웅덩이가 되어 둔화 효과와 지속 피해를 줍니다. 내뱉기에는 최소 발사 범위가 적용되지 않습니다.,,
snapfire,스냅파이어,Snapfire,all,snapfire_mortimer_kisses,모티머의 입맞춤,Mortimer Kisses,ability,120/110/100,스냅파이어의 친구가 5.5초에 걸쳐 불침 방울을 일제히 퍼붓습니다. 방울은 충격 피해를 주며 불침 웅덩이를 생성하여 적을 둔화하고 지속하여 피해를 줍니다. 스냅파이어는 지속시간 동안 방향 전환율이 감소하며 600의 최소 발사 거리가 적용됩니다. 각각의 방울을 오른 클릭하여 대상으로 지정할 수 있습니다.,,
snapfire,스냅파이어,Snapfire,all,snapfire_boomstick,꽝꽝막대기,Boomstick,innate,-,스냅파이어가 근처에 있는 적에게 더 큰 피해를 줍니다.,,
sniper,저격수,Sniper,agi,sniper_shrapnel,유산탄,Shrapnel,ability,-,충전을 하나 소모하여 목표 지역에 폭발성 탄환을 퍼붓는 유산탄 덩어리를 발사합니다. 범위 내에 있는 적은 피해를 받고 이동 속도가 감소합니다. 목표 지역의 시야를 밝힙니다. 유산탄은 35초마다 재충전됩니다.,,
sniper,저격수,Sniper,agi,sniper_headshot,급소 사격,Headshot,ability,-,저격수가 정확도를 높여 공격 시 일정 확률로 적에게 20/50/80/110의 추가 피해를 주고 뒤로 밀칩니다. 적이 저격수와 가까이 있을수록 멀리 밀쳐집니다. 급소 사격으로 짧은 시간 동안 적의 이동 속도와 공격 속도가 -100% 둔화합니다.,,
sniper,저격수,Sniper,agi,sniper_take_aim,정조준,Take Aim,ability,20/18/16/14,"지속하여 저격수의 공격 범위가 160/240/320/400 늘어납니다. 시전 시 저격수의 시야, 급소 사격 확률, 공격 범위가 늘어납니다. 지속시간 동안 저격수가 65% 느려지고, 시야가 전방 원뿔 범위로 한정됩니다.",,
sniper,저격수,Sniper,agi,sniper_concussive_grenade,충격 수류탄,Concussive Grenade,shard,10,"대상 지역에 수류탄을 던져 적에게 피해를 주고 뒤로 밀치며, 저격수도 뒤로 밀려납니다. 영향받은 적은 무장 해제되고 뒤로 밀쳐진 후 이동이 느려집니다.",,"쿨다운이 감소하고, 피해가 증가하며, 밀치기가 저격수에게도 영향을 미칩니다."
sniper,저격수,Sniper,agi,sniper_keen_scope,단신족 조준경,Keen Scope,innate,-,저격수의 공격이 대상으로부터 떨어진 100 유닛 거리마다 보너스 피해를 줍니다.,,
sniper,저격수,Sniper,agi,sniper_assassinate,암살,Assassinate,ability,20/15/10,"저격수가 적 유닛을 목표로 지정하고, 짧은 시간 동안 조준한 후 먼 거리에서 탄환을 발사하여 대상에게 저격수의 공격력 및 보너스 피해를 주고 짧은 기절에 빠뜨립니다. 저격수가 적 영웅을 처치할 때마다, 암살이 초기화됩니다.","암살이 더 빠르게 발사되며, 대상인 적을 기절시킵니다.",
spectre,악령,Spectre,agi,spectre_spectral_dagger,악령의 단검,Spectral Dagger,ability,22/20/18/16,악령이 단검을 던져 그림자의 길을 만듭니다. 경로상에 있는 적은 피해를 받고 이동 속도가 감소합니다. 악령의 단검에 맞은 대상도 이동할 때 그림자의 길을 만듭니다. 악령은 그림자의 길 위에서 더 빠르게 이동하고 이동 불가능한 지형을 지나갈 수 있습니다.,,
spectre,악령,Spectre,agi,spectre_shadow_step,그림자 걸음,Shadow Step,ability,24/21/18/15,조종할 수 없고 대상을 따라다니며 공격하는 환영을 대상에게 보냅니다. 실체화 보조 능력을 사용하여 환영에게 순간이동하고 파괴할 수 있습니다.,,
spectre,악령,Spectre,agi,spectre_dispersion,분산,Dispersion,ability,-,"악령이 자신에게 가해진 피해 일부분을 분산시켜, 주위의 적 모두에게 반사합니다. 거리가 멀어질수록 효과가 약해집니다.",,분산을 활성화하면 5초 동안 흡수하는 양과 분산으로 반사하는 양이 기본값의 50%만큼 증가합니다. 쿨다운: 25. 소모 마나: 50
spectre,악령,Spectre,agi,spectre_desolate,고립감,Desolate,innate,-,"주위 350 반경에 같은 편 유닛이 없는 적을 공격하면, 악령과 환영이 보너스 순수 피해를 줍니다.",,
spectre,악령,Spectre,agi,spectre_haunt,악령 불러내기,Haunt,ability,160/150/140,실체 없는 혼령을 불러내어 모든 적 영웅을 공격합니다. 혼령은 조종할 수 없고 적 공격으로부터 추가 피해를 받으며 악령 본체보다 공격력이 낮습니다. 혼령은 지형을 무시합니다. 실체화 보조 능력을 사용하여 환영에게 순간이동하고 파괴할 수 있습니다.,"악령이 처음으로 악령 불러내기 환영에게 실체화를 사용할 때, 대상 주위 400 범위에 있는 적은 2초 동안 공포에 질려 악령에게서 달아나며, 이동 속도가 50% 감소합니다. 쿨다운이 20초 감소합니다.",
spirit_breaker,영혼 파괴자,Spirit Breaker,str,spirit_breaker_charge_of_darkness,어둠의 돌진,Charge of Darkness,ability,22/19/16/13,영혼 파괴자가 자신의 시야를 적에게 고정하고 모든 장애물을 무시하며 돌진합니다. 보너스 속도는 25%부터 시작하여 1.5초 후 최대 속도에 도달합니다. 돌진 경로의 모든 적 유닛과 대상 유닛은 혼신의 강타에 공격받습니다. 돌진 중 대상 유닛이 사망하면 영혼 파괴자가 목표 지점에서 가장 가까운 적으로 표적을 변경합니다.,,어둠의 돌진 보너스 속도가 %bonus_movement_speed% 증가합니다.
spirit_breaker,영혼 파괴자,Spirit Breaker,str,spirit_breaker_bulldoze,밀어붙이기,Bulldoze,ability,22/20/18/16,영혼 파괴자가 이동 속도와 상태 저항력을 얻고 적 사이를 돌파합니다. 돌진 중에 사용할 수 있습니다.,,
spirit_breaker,영혼 파괴자,Spirit Breaker,str,spirit_breaker_greater_bash,혼신의 강타,Greater Bash,ability,1.2,공격 시 일정 확률로 적 유닛을 기절시키고 밀쳐냅니다. 이동 속도의 일정 비율을 피해로 줍니다.,"밀치기 효과가 증가합니다. 밀쳐진 적이 다른 적과 충돌하면, 두 번째 적은 강타당하고(크립은 20%의 피해만 받음), 원 대상은 혼신의 강타 피해의 25%를 다시 받습니다.",
spirit_breaker,영혼 파괴자,Spirit Breaker,str,spirit_breaker_planar_pocket,평면 구멍,Planar Pocket,shard,30,"바라스룸이 마법 저항력을 얻고 선택한 영웅 주위 현실을 왜곡하여, 적 영웅이 시전한 유닛 대상 주문을 돌려 영혼 파괴자에게 향하게 합니다. 아군이나 적 영웅 모두에게 시전할 수 있지만, 영혼 파괴자의 적이 시전한 주문만 방향을 돌릴 수 있습니다.",,
spirit_breaker,영혼 파괴자,Spirit Breaker,str,spirit_breaker_bull_rush,신속의 권능,Empowering Haste,innate,-,"영혼 파괴자가 적을 기절시킬 때마다 지속시간 동안 보너스 이동 속도를 얻습니다. 여러 번 기절시킨 효과는 중첩되며, 각각 개별적인 지속시간으로 적용됩니다. 어둠의 돌진 중에는 지속시간이 일시 중지됩니다.",,
spirit_breaker,영혼 파괴자,Spirit Breaker,str,spirit_breaker_nether_strike,황천의 일격,Nether Strike,ability,75/55/35,영혼 파괴자가 황천계로 모습을 감춘 후 불운한 희생자의 옆에 나타납니다. 다시 나타날 때 대상에게 혼신의 강타를 현재 레벨로 시전하며 보너스 피해를 줍니다. 기본 거리의 두 배를 밀쳐냅니다.,밀치기 효과가 상당히 증가합니다.,
storm_spirit,폭풍령,Storm Spirit,int,storm_spirit_static_remnant,정전기 잔영,Static Remnant,ability,3.5,정전기를 충전하여 폭풍령의 형상을 생성합니다. 이 형상은 대상의 위치로 걸어가며 12초 동안 유지됩니다. 적 유닛이 다가오면 폭발하며 피해를 줍니다.,,
storm_spirit,폭풍령,Storm Spirit,int,storm_spirit_electric_vortex,전기 소용돌이,Electric Vortex,ability,20/18/16/14,폭풍령의 현재 위치로 적 유닛을 끌어오는 소용돌이를 생성합니다.,전기 소용돌이가 폭풍령 주위 일정 반경 안에 있는 모든 적에게 적용됩니다.,
storm_spirit,폭풍령,Storm Spirit,int,storm_spirit_overload,과부하,Overload,ability,-,주문 시전 시 전기가 충전되며 폭풍력의 다음 공격이 적중할 때 폭발을 일으킵니다. 이 폭발은 주위 적에게 피해를 주고 이동 및 공격 속도를 감소시킵니다.,,활성화하여 폭풍령과 주위 아군 영웅에게 과부하 충전 3회를 부여할 수 있습니다. 보너스 공격 속도를 제공합니다. 최대 12초 동안 또는 충전 수를 다 소진할 때까지 지속합니다.
storm_spirit,폭풍령,Storm Spirit,int,storm_spirit_ball_lightning,번개 구슬,Ball Lightning,ability,-,"폭풍령이 휘몰아치는 전류로 모습을 바꾸고, 마나를 모두 소진하거나 목표 지점에 도달할 때까지 돌진합니다. 시전에 필요한 마나는 폭풍령 전체 마나의 25+7.5%이며, 100의 이동 거리당 전체 마나의 10+0.65%가 소진됩니다. 피해는 100의 이동 거리를 기준으로 계산됩니다.",,
storm_spirit,폭풍령,Storm Spirit,int,storm_spirit_galvanized,짜릿한 자극,Galvanized,innate,-,"처치할 때마다 폭풍령이 마나 재생 충전을 0.2 얻고, 3레벨마다 충전 1회를 얻습니다. 죽으면 충전 2회를 잃습니다. 추가로, 폭풍령이 충전을 획득할 때마다 0.1의 마나 재생도 영구적으로 얻습니다.",,
sven,스벤,Sven,str,sven_storm_bolt,폭풍 망치,Storm Hammer,ability,21/18/15/12,스벤이 마법이 깃든 철장갑의 힘으로 대상 주위 작은 범위 안에 있는 적 유닛들에게 피해를 주고 기절시킵니다.,"시전 범위가 증가하고 대상에게 기본 해제를 적용합니다. 무적인 유닛에게 영향을 미칩니다. 교체 시전 시, 추가로 180의 피해를 주며, 스벤이 폭풍 망치와 함께 이동합니다.",
sven,스벤,Sven,str,sven_great_cleave,강력한 가르기,Great Cleave,ability,-,스벤이 강력한 힘으로 검을 휘둘러 주변의 모든 적을 베어냅니다.,,
sven,스벤,Sven,str,sven_warcry,전쟁 함성,Warcry,ability,36/32/28/24,스벤이 전쟁 함성을 내질러 아군 영웅의 용기를 북돋우며 방어력과 이동 속도를 증가시킵니다. 8초 동안 지속합니다.,,반경과 보너스 이동 속도가 증가합니다. 이제 전쟁 함성은 해제할 수 없으며 300의 물리 피해 방어막을 제공합니다.
sven,스벤,Sven,str,sven_gods_strength,신의 힘,God's Strength,ability,110/105/100,스벤이 온 힘을 집중하여 30초 동안 보너스 공격력과 둔화 저항력을 얻습니다.,,
sven,스벤,Sven,str,sven_wrath_of_god,신의 분노,Wrath of God,innate,-,스벤이 힘에서 공격력을 추가로 얻습니다.,,
techies,기술단,Techies,all,techies_sticky_bomb,끈끈이 폭탄,Sticky Bomb,ability,16/13/10/7,"대상 지역에 끈끈이 폭탄을 던집니다. 적 영웅 옆에 떨어지면, 폭탄이 해당 유닛에 달라붙어 이동 속도를 느려지게 합니다. 몇 초 후, 폭탄은 폭발하며 폭발 지점 주변 지역에 피해를 주고 3초 동안 2차로 둔화 효과를 적용합니다.",,
techies,기술단,Techies,all,techies_reactive_tazer,고반응성 충격기,Reactive Tazer,ability,26/22/18/14,"기술단이 대상 아군에게 전하를 발동하여 짧은 시간 동안 보너스 이동 속도를 제공합니다. 대상을 공격하는 적은 피해를 받고, 일시적으로 무장 해제되며, 기본 해제가 적용됩니다. 효과가 끝났을 때나 보조 능력으로 일찍 폭발하면, 전하가 폭발하며 반경 안에 있는 적이 모두 무장 해제되고 피해를 받습니다.",,
techies,기술단,Techies,all,techies_suicide,날려 버려!,Blast Off!,ability,40/35/30/25,"기술단이 적진 한가운데로 돌진하여, 충돌하면서 폭약을 터뜨려 아주 넓은 범위에서 적에게 피해를 주고 기절시킵니다. 착륙 시, 돌격 자체로 기술단은 현재 체력의 일정 비율에 해당하는 양으로 치명적이지 않은 피해를 받습니다.",,
techies,기술단,Techies,all,techies_mutually_assured_destruction,M.A.D.,M.A.D.,innate,-,"기술단이 마나 가용량의 일정 비율을 보너스 마나 재생으로 얻습니다. 기술단이 죽으면, 뒤에 통 하나를 남겨 놓습니다. 통은 1.5초 후 폭발하여, 주변 범위에 있는 적에게 피해를 줍니다. 피해는 기술단의 최대 마나를 기준으로 계산됩니다.",,M.A.D.가 활성 능력이 됩니다. 피해량으로 적용되는 최대 마나가 증가합니다. 기술단이 보조 능력으로 수동 폭파할 수 있는 M.A.D.를 설치합니다. 활성 능력에서 한 번에 M.A.D. 하나만 설치할 수 있습니다.
techies,기술단,Techies,all,techies_minefield_sign,지뢰밭 표지,Minefield Sign,scepter,60,"경고 표지를 설치합니다. 해당 반경 안에 있는 근접 지뢰는 무적 상태가 되고 피해를 15% 더 줍니다. 표지는 동시에 하나만 존재할 수 있습니다. 240초 동안 지속합니다. 적 영웅이 지뢰밭 표지의 200 유닛 거리 안으로 들어오면, 표지 주변 1000 유닛 범위가 10초 동안 지뢰밭이 되어 진입 즉시 피해를 받습니다. 효과가 끝난 후, 지뢰밭 표지는 파괴됩니다.",,
techies,기술단,Techies,all,techies_land_mines,근접 지뢰,Proximity Mines,ability,-,"투명 지뢰를 설치합니다. 지뢰는 진실의 시야로 감지되지는 않지만, 발동하는 500 효과 범위 안에 적이 들어오면 보입니다. 적이 1초 동안 발동 효과 범위 안에 서 있으면 지뢰가 폭발하며 피해를 주고 일시적으로 적의 마법 저항력을 감소시킵니다. 대상이 150 반경 안에 있으면 전체 피해량을 모두 적용하고, 가장자리에서는 50%까지 감소합니다. 건물에는 30%의 피해를 줍니다.",,
templar_assassin,암살 기사,Templar Assassin,agi,templar_assassin_refraction,굴절의 보호막,Refraction,ability,14,"암살 기사가 발견하기 몹시 어려운 상태가 되어, 작은 방어막과 공격력 보너스를 얻습니다. 피해와 회피는 각각 별개로 일정 횟수만큼 적용됩니다. 방어막이 소모될 때 충전 수가 남아 있다면 새로운 방어막이 생성됩니다. 적용되는 피해 1회가 남은 방어막보다 더 크면, 나머지 피해 흡수됩니다.",,보너스 피해가 증가합니다. 무력화 상태에서 굴절의 보호막을 시전할 수 있습니다.
templar_assassin,암살 기사,Templar Assassin,agi,templar_assassin_meld,숨어들기,Meld,ability,11/9/7/5,"암살 기사가 모습을 숨기고 움직이지 않는 동안 투명 상태가 됩니다. 만일 적을 공격하여 숨어들기의 투명화가 풀리면, 라나야의 공격으로 해당 적은 보너스 피해를 받고 6초 동안 방어력이 감소합니다. 사이오닉 검의 후속 타격 범위에 있는 모든 적에게 보너스 피해와 숨어들기의 약화 효과가 적용됩니다.",,
